Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
58GS,540,B,1995-06-19T06:02,68.5005,-001.0018,3500,5.0,6.238,35.0499
58GS,540,B,1995-06-19T06:02,68.5005,-001.0018,3500,10.0,6.196,35.0457
58GS,544,B,1995-06-20T12:03,67.0002,-000.9960,3280,5.0,6.824,35.0076
58GS,544,B,1995-06-20T12:03,67.0002,-000.9960,3280,6.0,6.821,35.0068
58GS,544,B,1995-06-20T12:03,67.0002,-000.9960,3280,10.0,6.824,35.0040
58JH,875,B,1995-07-11T03:35,66.0005,-003.2487,3500,1.0,6.983,34.8335
58JH,875,B,1995-07-11T03:35,66.0005,-003.2487,3500,5.0,6.800,34.8160
58JH,875,B,1995-07-11T03:35,66.0005,-003.2487,3500,10.0,6.535,34.8332
58JH,876,B,1995-07-11T09:34,65.3505,-001.6668,3250,2.0,7.449,34.8361
58JH,876,B,1995-07-11T09:34,65.3505,-001.6668,3250,5.0,7.372,34.8380
58JH,876,B,1995-07-11T09:34,65.3505,-001.6668,3250,10.0,7.096,34.8434
58JH,899,B,1995-07-15T06:45,66.7823,-000.1130,3600,2.0,8.163,35.0205
58JH,899,B,1995-07-15T06:45,66.7823,-000.1130,3600,5.0,8.159,35.0198
58JH,899,B,1995-07-15T06:45,66.7823,-000.1130,3600,10.0,8.157,35.0204
58JH,900,B,1995-07-15T15:27,67.5248,-002.0455,3600,4.0,7.066,34.8526
58JH,900,B,1995-07-15T15:27,67.5248,-002.0455,3600,5.0,7.071,34.8547
58JH,900,B,1995-07-15T15:27,67.5248,-002.0455,3600,10.0,7.066,34.8517
58JH,901,B,1995-07-15T23:53,68.5013,-000.9982,3500,3.0,7.903,35.0763
58JH,901,B,1995-07-15T23:53,68.5013,-000.9982,3500,5.0,7.901,35.0817
58JH,901,B,1995-07-15T23:53,68.5013,-000.9982,3500,10.0,7.899,35.0855
58GS,714,B,1995-08-04T09:45,69.2465,-000.0017,2900,2.0,8.941,35.0707
58GS,714,B,1995-08-04T09:45,69.2465,-000.0017,2900,5.0,8.935,35.0700
58GS,714,B,1995-08-04T09:45,69.2465,-000.0017,2900,10.0,8.914,35.0694
58GS,715,B,1995-08-04T16:20,69.8500,-002.0005,2900,2.0,7.894,35.0470
58GS,715,B,1995-08-04T16:20,69.8500,-002.0005,2900,5.0,7.891,35.0464
58GS,715,B,1995-08-04T16:20,69.8500,-002.0005,2900,10.0,7.879,35.0495
58JH,1327,B,1995-11-20T10:03,66.3340,-003.4178,3670,7.0,4.604,34.8903
58JH,1327,B,1995-11-20T10:03,66.3340,-003.4178,3670,8.0,4.605,34.8902
58JH,1327,B,1995-11-20T10:03,66.3340,-003.4178,3670,8,4.55,34.88
58JH,1327,B,1995-11-20T10:03,66.3340,-003.4178,3670,10.0,4.605,34.8903
58GS,171,B,1996-03-28T21:56,66.3735,-000.3987,2700,2.0,4.234,35.0645
58GS,171,B,1996-03-28T21:56,66.3735,-000.3987,2700,5.0,4.238,35.0634
58GS,171,B,1996-03-28T21:56,66.3735,-000.3987,2700,10.0,4.246,35.0627
58GS,172,B,1996-03-28T23:32,66.3638,-000.4778,2700,2.0,4.082,35.0607
58GS,172,B,1996-03-28T23:32,66.3638,-000.4778,2700,5.0,4.090,35.0624
58GS,172,B,1996-03-28T23:32,66.3638,-000.4778,2700,10.0,4.100,35.0609
58GS,173,B,1996-03-29T03:00,66.3837,-002.0027,2700,2.0,2.565,34.9085
58GS,173,B,1996-03-29T03:00,66.3837,-002.0027,2700,5.0,2.573,34.9105
58GS,173,B,1996-03-29T03:00,66.3837,-002.0027,2700,10.0,2.559,34.9043
58GS,174,B,1996-03-29T08:09,65.8005,-002.0013,3380,1.0,2.619,34.8563
58GS,174,B,1996-03-29T08:09,65.8005,-002.0013,3380,5.0,2.618,34.8564
58GS,174,B,1996-03-29T08:09,65.8005,-002.0013,3380,10.0,2.615,34.8568
58GS,175,B,1996-03-29T14:06,65.7882,-000.2877,3600,3.0,4.202,35.0294
58GS,175,B,1996-03-29T14:06,65.7882,-000.2877,3600,5.0,4.204,35.0285
58GS,175,B,1996-03-29T14:06,65.7882,-000.2877,3600,10.0,4.202,35.0291
58GS,176,B,1996-03-29T14:24,65.7863,-000.2918,3600,2.0,4.179,35.0189
58GS,176,B,1996-03-29T14:24,65.7863,-000.2918,3600,5.0,4.179,35.0196
58GS,176,B,1996-03-29T14:24,65.7863,-000.2918,3600,10.0,4.179,35.0204
58GS,200,B,1996-04-07T19:33,67.0058,-000.0273,2100,3.0,4.124,35.0735
58GS,200,B,1996-04-07T19:33,67.0058,-000.0273,2100,5.0,4.123,35.0723
58GS,200,B,1996-04-07T19:33,67.0058,-000.0273,2100,10.0,4.118,35.0713
58GS,201,B,1996-04-07T23:25,66.9807,-000.3530,3600,3.0,4.980,35.0530
58GS,201,B,1996-04-07T23:25,66.9807,-000.3530,3600,5.0,4.978,35.0738
58GS,201,B,1996-04-07T23:25,66.9807,-000.3530,3600,10.0,4.998,35.0756
58GS,202,B,1996-04-08T04:31,67.0070,-002.3552,2360,3.0,2.523,34.9105
58GS,202,B,1996-04-08T04:31,67.0070,-002.3552,2360,5.0,2.523,34.9106
58GS,202,B,1996-04-08T04:31,67.0070,-002.3552,2360,10.0,2.522,34.9113
58GS,203,B,1996-04-08T14:19,67.9973,-001.4957,3600,3.0,3.765,35.0466
58GS,203,B,1996-04-08T14:19,67.9973,-001.4957,3600,5.0,3.765,35.0467
58GS,203,B,1996-04-08T14:19,67.9973,-001.4957,3600,10.0,3.766,35.0452
58GS,204,B,1996-04-08T17:52,68.0023,-000.5757,2200,1.0,4.293,35.0164
58GS,204,B,1996-04-08T17:52,68.0023,-000.5757,2200,5.0,4.287,35.0170
58GS,204,B,1996-04-08T17:52,68.0023,-000.5757,2200,10.0,4.270,35.0182
58GS,210,B,1996-04-10T20:52,67.7812,-000.2057,2400,4.0,4.909,35.0820
58GS,210,B,1996-04-10T20:52,67.7812,-000.2057,2400,5.0,4.905,35.0811
58GS,210,B,1996-04-10T20:52,67.7812,-000.2057,2400,10.0,4.785,35.0746
58GS,211,B,1996-04-11T03:46,67.8630,-000.1593,2800,3.0,5.134,35.1691
58GS,211,B,1996-04-11T03:46,67.8630,-000.1593,2800,5.0,5.129,35.1686
58GS,211,B,1996-04-11T03:46,67.8630,-000.1593,2800,10.0,5.124,35.1654
58GS,212,B,1996-04-11T12:00,67.7533,-000.1525,2800,4.0,5.636,35.1692
58GS,212,B,1996-04-11T12:00,67.7533,-000.1525,2800,5.0,5.635,35.1663
58GS,212,B,1996-04-11T12:00,67.7533,-000.1525,2800,10.0,5.634,35.1647
58GS,213,B,1996-04-11T20:07,67.7013,-000.1420,3000,3.0,5.578,35.1160
58GS,213,B,1996-04-11T20:07,67.7013,-000.1420,3000,5.0,5.574,35.1157
58GS,213,B,1996-04-11T20:07,67.7013,-000.1420,3000,10.0,5.580,35.1160
58GS,214,B,1996-04-12T01:48,67.7013,-000.1782,3600,3.0,5.653,35.1417
58GS,214,B,1996-04-12T01:48,67.7013,-000.1782,3600,5.0,5.653,35.1406
58GS,214,B,1996-04-12T01:48,67.7013,-000.1782,3600,10.0,5.654,35.1404
58GS,215,B,1996-04-12T12:28,67.2482,-000.0007,3600,4.0,5.388,35.0458
58GS,215,B,1996-04-12T12:28,67.2482,-000.0007,3600,5.0,5.383,35.0459
58GS,215,B,1996-04-12T12:28,67.2482,-000.0007,3600,10.0,5.379,35.0475
58GS,217,B,1996-04-13T00:25,67.0205,-000.2907,3200,3.0,4.759,34.9960
58GS,217,B,1996-04-13T00:25,67.0205,-000.2907,3200,5.0,4.751,35.0011
58GS,217,B,1996-04-13T00:25,67.0205,-000.2907,3200,10.0,4.750,35.0041
58GS,218,B,1996-04-13T07:13,67.0725,-000.6828,3000,3.0,4.896,35.0532
58GS,218,B,1996-04-13T07:13,67.0725,-000.6828,3000,5.0,4.893,35.0530
58GS,218,B,1996-04-13T07:13,67.0725,-000.6828,3000,10.0,4.871,35.0490
58GS,219,B,1996-04-13T09:35,67.0703,-001.4055,3000,2.0,4.847,35.1160
58GS,219,B,1996-04-13T09:35,67.0703,-001.4055,3000,5.0,4.849,35.1123
58GS,219,B,1996-04-13T09:35,67.0703,-001.4055,3000,10.0,4.848,35.1107
58GS,220,B,1996-04-13T11:42,67.0167,-002.0043,3610,4.0,3.033,34.9649
58GS,220,B,1996-04-13T11:42,67.0167,-002.0043,3610,5.0,3.035,34.9683
58GS,220,B,1996-04-13T11:42,67.0167,-002.0043,3610,10.0,3.026,34.9691
58GS,221,B,1996-04-13T19:02,66.9667,-001.2387,3000,2.0,4.331,34.9789
58GS,221,B,1996-04-13T19:02,66.9667,-001.2387,3000,5.0,4.316,34.9826
58GS,221,B,1996-04-13T19:02,66.9667,-001.2387,3000,10.0,4.334,34.9867
58GS,222,B,1996-04-14T02:29,66.9120,-001.1828,3000,4.0,4.185,35.0434
58GS,222,B,1996-04-14T02:29,66.9120,-001.1828,3000,5.0,4.179,35.0398
58GS,222,B,1996-04-14T02:29,66.9120,-001.1828,3000,10.0,4.188,35.0417
58GS,223,B,1996-04-14T11:42,67.1258,-000.6117,3000,3.0,5.154,35.0369
58GS,223,B,1996-04-14T11:42,67.1258,-000.6117,3000,5.0,5.152,35.0379
58GS,223,B,1996-04-14T11:42,67.1258,-000.6117,3000,10.0,5.149,35.0384
06AZ,1,B,1996-04-19T08:47,65.7637,-002.5077,,0,3.8821,34.8693
06AZ,1,B,1996-04-19T08:47,65.7637,-002.5077,,5,3.8821,34.8693
06AZ,1,B,1996-04-19T08:47,65.7637,-002.5077,,10,3.8806,34.8712
06AZ,101,B,1996-04-19T13:27,65.9518,-002.5587,3464,0,3.5191,34.8482
06AZ,101,B,1996-04-19T13:27,65.9518,-002.5587,3464,5,3.5191,34.8482
06AZ,101,B,1996-04-19T13:27,65.9518,-002.5587,3464,10,3.4999,34.8507
58GS,259,B,1996-05-04T03:58,65.0100,-003.1273,3000,3.0,5.469,34.9961
58GS,259,B,1996-05-04T03:58,65.0100,-003.1273,3000,5.0,5.469,34.9997
58GS,259,B,1996-05-04T03:58,65.0100,-003.1273,3000,10.0,5.476,34.9989
58GS,265,B,1996-05-05T13:01,65.9938,-004.8317,3420,2.0,3.168,34.8930
58GS,265,B,1996-05-05T13:01,65.9938,-004.8317,3420,5.0,3.167,34.8935
58GS,265,B,1996-05-05T13:01,65.9938,-004.8317,3420,10.0,3.168,34.8933
58GS,266,B,1996-05-05T22:48,66.0608,-002.6060,3300,2.0,3.449,34.8497
58GS,266,B,1996-05-05T22:48,66.0608,-002.6060,3300,5.0,3.455,34.8512
58GS,266,B,1996-05-05T22:48,66.0608,-002.6060,3300,10.0,3.449,34.8500
58GS,267,B,1996-05-06T09:21,66.0452,-000.4912,3200,4.0,5.754,35.1737
58GS,267,B,1996-05-06T09:21,66.0452,-000.4912,3200,5.0,5.752,35.1730
58GS,267,B,1996-05-06T09:21,66.0452,-000.4912,3200,10.0,5.755,35.1729
58GS,278,B,1996-05-10T19:26,66.9913,-002.0017,3600,5.0,3.730,34.9775
58GS,278,B,1996-05-10T19:26,66.9913,-002.0017,3600,6.0,3.737,34.9790
58GS,278,B,1996-05-10T19:26,66.9913,-002.0017,3600,10.0,3.744,34.9788
58GS,279,B,1996-05-11T00:34,66.9995,-003.9972,3660,4.0,2.735,34.9121
58GS,279,B,1996-05-11T00:34,66.9995,-003.9972,3660,5.0,2.732,34.9124
58GS,279,B,1996-05-11T00:34,66.9995,-003.9972,3660,10.0,2.728,34.9163
26MH,89,B,1996-05-11T12:05,65.1667,-002.0000,3000,2.02,5.5191,35.0074
26MH,89,B,1996-05-11T12:05,65.1667,-002.0000,3000,5.05,5.5218,35.0072
26MH,89,B,1996-05-11T12:05,65.1667,-002.0000,3000,10.10,5.5332,35.0044
26MH,90,B,1996-05-11T14:40,65.5000,-002.0000,3000,2.02,5.2109,34.9565
26MH,90,B,1996-05-11T14:40,65.5000,-002.0000,3000,5.05,4.8055,34.9404
26MH,90,B,1996-05-11T14:40,65.5000,-002.0000,3000,10.10,4.6601,34.9274
26MH,92,B,1996-05-11T18:50,65.8333,-002.0000,3500,2.02,5.1596,34.9346
26MH,92,B,1996-05-11T18:50,65.8333,-002.0000,3500,5.05,5.0109,34.9343
26MH,92,B,1996-05-11T18:50,65.8333,-002.0000,3500,10.10,4.5083,34.9319
26MH,93,B,1996-05-11T20:35,66.0000,-002.0000,3500,2.02,4.6369,34.9099
26MH,93,B,1996-05-11T20:35,66.0000,-002.0000,3500,5.05,4.6572,34.9085
26MH,93,B,1996-05-11T20:35,66.0000,-002.0000,3500,10.10,4.2684,34.9081
26MH,95,B,1996-05-12T00:30,66.0000,-002.8333,3500,2.02,4.2180,34.8987
26MH,95,B,1996-05-12T00:30,66.0000,-002.8333,3500,5.05,4.2378,34.8963
26MH,95,B,1996-05-12T00:30,66.0000,-002.8333,3500,10.10,4.3404,34.8993
58GS,284,B,1996-05-12T02:51,67.9993,-003.9997,3600,3.0,3.536,35.0333
58GS,284,B,1996-05-12T02:51,67.9993,-003.9997,3600,5.0,3.535,35.0297
58GS,284,B,1996-05-12T02:51,67.9993,-003.9997,3600,10.0,3.527,35.0307
26MH,96,B,1996-05-12T02:55,66.0000,-003.6667,3500,2.02,4.2130,34.9030
26MH,96,B,1996-05-12T02:55,66.0000,-003.6667,3500,5.05,4.2145,34.9032
26MH,96,B,1996-05-12T02:55,66.0000,-003.6667,3500,10.10,4.2190,34.9038
26MH,97,B,1996-05-12T05:20,66.0000,-004.5000,3500,2.02,3.4078,34.8700
26MH,97,B,1996-05-12T05:20,66.0000,-004.5000,3500,5.05,3.3934,34.8701
26MH,97,B,1996-05-12T05:20,66.0000,-004.5000,3500,10.10,3.3879,34.8696
58GS,285,B,1996-05-12T10:33,68.0052,-002.4890,3000,3.0,4.202,34.9867
58GS,285,B,1996-05-12T10:33,68.0052,-002.4890,3000,5.0,4.193,34.9928
58GS,285,B,1996-05-12T10:33,68.0052,-002.4890,3000,10.0,4.007,34.9770
58GS,286,B,1996-05-12T15:59,68.0005,-000.0023,2820,4.0,6.717,35.1032
58GS,286,B,1996-05-12T15:59,68.0005,-000.0023,2820,5.0,6.707,35.0985
58GS,286,B,1996-05-12T15:59,68.0005,-000.0023,2820,10.0,6.498,35.0833
26MH,109,B,1996-05-13T16:15,65.5000,-004.5000,2000,2.02,4.5304,34.9186
26MH,109,B,1996-05-13T16:15,65.5000,-004.5000,2000,5.05,4.5244,34.9193
26MH,109,B,1996-05-13T16:15,65.5000,-004.5000,2000,10.10,4.5219,34.9200
26MH,110,B,1996-05-13T19:40,65.5000,-003.6667,2000,2.02,5.1973,34.9947
26MH,110,B,1996-05-13T19:40,65.5000,-003.6667,2000,5.05,5.1867,34.9947
26MH,110,B,1996-05-13T19:40,65.5000,-003.6667,2000,10.10,5.1745,34.9940
26MH,111,B,1996-05-13T22:05,65.5000,-003.0000,3000,2.02,4.3274,34.9043
26MH,111,B,1996-05-13T22:05,65.5000,-003.0000,3000,5.05,4.3272,34.9034
26MH,111,B,1996-05-13T22:05,65.5000,-003.0000,3000,10.10,4.3322,34.9043
26MH,113,B,1996-05-14T02:00,65.2500,-003.0000,2000,2.02,4.2312,34.9031
26MH,113,B,1996-05-14T02:00,65.2500,-003.0000,2000,5.05,4.2315,34.9039
26MH,113,B,1996-05-14T02:00,65.2500,-003.0000,2000,10.10,4.2331,34.9041
26MH,114,B,1996-05-14T03:55,65.0000,-003.0000,2000,2.02,4.6654,34.9302
26MH,114,B,1996-05-14T03:55,65.0000,-003.0000,2000,5.05,4.6584,34.9299
26MH,114,B,1996-05-14T03:55,65.0000,-003.0000,2000,10.10,4.6503,34.9291
26MH,115,B,1996-05-14T06:35,65.0000,-003.8333,3000,2.02,5.4467,35.0193
26MH,115,B,1996-05-14T06:35,65.0000,-003.8333,3000,5.05,5.4426,35.0198
26MH,115,B,1996-05-14T06:35,65.0000,-003.8333,3000,10.10,5.4397,35.0203
26MH,116,B,1996-05-14T09:20,65.0000,-004.6667,3000,2.02,5.8276,35.0541
26MH,116,B,1996-05-14T09:20,65.0000,-004.6667,3000,5.05,5.8244,35.0547
26MH,116,B,1996-05-14T09:20,65.0000,-004.6667,3000,10.10,5.8291,35.0556
58GS,299,B,1996-05-18T13:37,69.0293,-001.1020,2500,3.0,5.071,35.0396
58GS,299,B,1996-05-18T13:37,69.0293,-001.1020,2500,5.0,5.042,35.0447
58GS,299,B,1996-05-18T13:37,69.0293,-001.1020,2500,10.0,5.049,35.0474
58GS,300,B,1996-05-18T17:11,68.9993,-002.1853,3000,2.0,4.771,35.0470
58GS,300,B,1996-05-18T17:11,68.9993,-002.1853,3000,5.0,4.739,35.0523
58GS,300,B,1996-05-18T17:11,68.9993,-002.1853,3000,10.0,4.733,35.0537
58GS,301,B,1996-05-18T23:20,69.0127,-003.6422,3500,4.0,3.113,34.9685
58GS,301,B,1996-05-18T23:20,69.0127,-003.6422,3500,5.0,3.114,34.9681
58GS,301,B,1996-05-18T23:20,69.0127,-003.6422,3500,10.0,3.074,34.9659
58JH,832,B,1996-07-11T06:29,65.5178,-001.8783,3220,2.0,8.860,35.0630
58JH,832,B,1996-07-11T06:29,65.5178,-001.8783,3220,5.0,8.862,35.0606
58JH,832,B,1996-07-11T06:29,65.5178,-001.8783,3220,10.0,8.858,35.0622
58JH,833,B,1996-07-11T13:25,66.4608,-003.8343,3000,0.0,8.175,34.9800
58JH,833,B,1996-07-11T13:25,66.4608,-003.8343,3000,5.0,8.164,34.9778
58JH,833,B,1996-07-11T13:25,66.4608,-003.8343,3000,10.0,8.060,34.9892
58JH,842,B,1996-07-14T04:11,69.6925,-001.5325,3141,0.0,7.992,35.0978
58JH,842,B,1996-07-14T04:11,69.6925,-001.5325,3141,5.0,7.989,35.0961
58JH,842,B,1996-07-14T04:11,69.6925,-001.5325,3141,10.0,7.986,35.0978
58GS,519,B,1996-07-25T08:30,65.9967,-002.9980,3500,2.0,8.313,34.7835
58GS,519,B,1996-07-25T08:30,65.9967,-002.9980,3500,5.0,8.309,34.7914
58GS,519,B,1996-07-25T08:30,65.9967,-002.9980,3500,10.0,8.303,34.7928
58GS,520,B,1996-07-25T18:27,67.0002,-000.9995,3500,2.0,8.224,34.8494
58GS,520,B,1996-07-25T18:27,67.0002,-000.9995,3500,5.0,8.222,34.8499
58GS,520,B,1996-07-25T18:27,67.0002,-000.9995,3500,10.0,8.222,34.8496
58GS,535,B,1996-08-02T00:46,68.4997,-001.6635,3000,3.0,9.283,35.0567
58GS,535,B,1996-08-02T00:46,68.4997,-001.6635,3000,5.0,9.284,35.0568
58GS,535,B,1996-08-02T00:46,68.4997,-001.6635,3000,10.0,9.282,35.0554
58GS,536,B,1996-08-02T13:36,69.6950,-001.5335,3200,3.0,9.173,35.1305
58GS,536,B,1996-08-02T13:36,69.6950,-001.5335,3200,5.0,9.164,35.1311
58GS,536,B,1996-08-02T13:36,69.6950,-001.5335,3200,10.0,9.163,35.1318
58JH,1262,B,1996-11-01T05:04,65.0528,-002.4868,3127,5.0,6.602,34.6762
58JH,1262,B,1996-11-01T05:04,65.0528,-002.4868,3127,6.0,6.605,34.6761
58JH,1262,B,1996-11-01T05:04,65.0528,-002.4868,3127,10.0,6.604,34.6764
58JH,1263,B,1996-11-01T09:27,65.3158,-003.2362,2972,3.0,7.199,34.8869
58JH,1263,B,1996-11-01T09:27,65.3158,-003.2362,2972,5.0,7.201,34.8874
58JH,1263,B,1996-11-01T09:27,65.3158,-003.2362,2972,10.0,7.205,34.8875
58JH,1264,B,1996-11-01T14:08,65.5822,-004.0503,2978,3.0,7.056,34.8348
58JH,1264,B,1996-11-01T14:08,65.5822,-004.0503,2978,5.0,7.063,34.8354
58JH,1264,B,1996-11-01T14:08,65.5822,-004.0503,2978,10.0,7.062,34.8336
58JH,1265,B,1996-11-01T20:03,65.8332,-004.8312,3166,5.0,5.604,34.6940
58JH,1265,B,1996-11-01T20:03,65.8332,-004.8312,3166,6.0,5.605,34.6937
58JH,1265,B,1996-11-01T20:03,65.8332,-004.8312,3166,10.0,5.611,34.6934
58GS,171,B,1997-04-09T03:46,65.5783,-002.0000,3200,5.0,3.636,34.8367
58GS,171,B,1997-04-09T03:46,65.5783,-002.0000,3200,6.0,3.634,34.8395
58GS,171,B,1997-04-09T03:46,65.5783,-002.0000,3200,10.0,3.633,34.8407
58GS,172,B,1997-04-09T11:59,65.6300,-002.1833,3280,4.0,3.329,34.8517
58GS,172,B,1997-04-09T11:59,65.6300,-002.1833,3280,5.0,3.338,34.8528
58GS,172,B,1997-04-09T11:59,65.6300,-002.1833,3280,10.0,3.294,34.8485
58GS,173,B,1997-04-09T17:06,65.7500,-002.4167,3400,6.0,3.038,34.8152
58GS,173,B,1997-04-09T17:06,65.7500,-002.4167,3400,7.0,3.038,34.8159
58GS,173,B,1997-04-09T17:06,65.7500,-002.4167,3400,10.0,3.037,34.8153
58GS,174,B,1997-04-09T21:40,65.8217,-002.5800,3500,3.0,3.732,34.8852
58GS,174,B,1997-04-09T21:40,65.8217,-002.5800,3500,5.0,3.733,34.8842
58GS,174,B,1997-04-09T21:40,65.8217,-002.5800,3500,10.0,3.734,34.8851
58GS,175,B,1997-04-10T03:43,65.9000,-002.7500,3400,5.0,3.478,34.9208
58GS,175,B,1997-04-10T03:43,65.9000,-002.7500,3400,6.0,3.478,34.9202
58GS,175,B,1997-04-10T03:43,65.9000,-002.7500,3400,10.0,3.478,34.9204
58GS,176,B,1997-04-10T06:43,66.0005,-003.0038,3500,4.0,3.929,34.9706
58GS,176,B,1997-04-10T06:43,66.0005,-003.0038,3500,5.0,3.930,34.9702
58GS,176,B,1997-04-10T06:43,66.0005,-003.0038,3500,10.0,3.930,34.9698
58GS,177,B,1997-04-10T09:20,66.0102,-003.4067,3500,3.0,2.982,34.7980
58GS,177,B,1997-04-10T09:20,66.0102,-003.4067,3500,5.0,2.980,34.7990
58GS,177,B,1997-04-10T09:20,66.0102,-003.4067,3500,10.0,2.978,34.8008
58GS,178,B,1997-04-10T11:25,65.9972,-004.0165,3700,3.0,2.645,34.8034
58GS,178,B,1997-04-10T11:25,65.9972,-004.0165,3700,5.0,2.644,34.8021
58GS,178,B,1997-04-10T11:25,65.9972,-004.0165,3700,10.0,2.646,34.8032
58GS,183,B,1997-04-12T22:23,66.4945,-001.0433,3600,4.0,4.036,34.9314
58GS,183,B,1997-04-12T22:23,66.4945,-001.0433,3600,5.0,4.026,34.9356
58GS,183,B,1997-04-12T22:23,66.4945,-001.0433,3600,10.0,4.018,34.9390
58GS,184,B,1997-04-13T03:15,66.5027,-002.0082,2000,4.0,3.306,34.8608
58GS,184,B,1997-04-13T03:15,66.5027,-002.0082,2000,5.0,3.306,34.8602
58GS,184,B,1997-04-13T03:15,66.5027,-002.0082,2000,10.0,3.303,34.8594
58GS,185,B,1997-04-13T06:00,66.5093,-002.1595,3500,3.0,3.191,34.8529
58GS,185,B,1997-04-13T06:00,66.5093,-002.1595,3500,5.0,3.190,34.8541
58GS,185,B,1997-04-13T06:00,66.5093,-002.1595,3500,10.0,3.186,34.8544
58GS,186,B,1997-04-13T14:28,66.5078,-002.8342,3800,5.0,3.239,34.8486
58GS,186,B,1997-04-13T14:28,66.5078,-002.8342,3800,6.0,3.239,34.8493
58GS,186,B,1997-04-13T14:28,66.5078,-002.8342,3800,10.0,3.236,34.8491
58GS,187,B,1997-04-13T20:51,66.4995,-004.0060,3500,4.0,2.877,34.8548
58GS,187,B,1997-04-13T20:51,66.4995,-004.0060,3500,5.0,2.877,34.8543
58GS,187,B,1997-04-13T20:51,66.4995,-004.0060,3500,10.0,2.878,34.8540
58GS,188,B,1997-04-14T05:56,67.0000,-004.0038,3500,3.0,2.109,34.8848
58GS,188,B,1997-04-14T05:56,67.0000,-004.0038,3500,5.0,2.114,34.8869
58GS,188,B,1997-04-14T05:56,67.0000,-004.0038,3500,10.0,2.109,34.8870
58GS,189,B,1997-04-14T12:44,66.9992,-003.0048,3190,4.0,2.181,34.9490
58GS,189,B,1997-04-14T12:44,66.9992,-003.0048,3190,5.0,2.181,34.9484
58GS,189,B,1997-04-14T12:44,66.9992,-003.0048,3190,10.0,2.182,34.9482
58GS,190,B,1997-04-14T16:06,66.9990,-001.9992,3500,3.0,2.565,34.8671
58GS,190,B,1997-04-14T16:06,66.9990,-001.9992,3500,5.0,2.564,34.8670
58GS,190,B,1997-04-14T16:06,66.9990,-001.9992,3500,10.0,2.563,34.8677
58GS,191,B,1997-04-15T05:24,66.9900,-000.3215,3000,2.0,4.428,35.0764
58GS,191,B,1997-04-15T05:24,66.9900,-000.3215,3000,5.0,4.428,35.0748
58GS,191,B,1997-04-15T05:24,66.9900,-000.3215,3000,10.0,4.426,35.0742
58GS,197,B,1997-04-16T14:38,67.4722,-000.3755,3500,5.0,3.148,34.8653
58GS,197,B,1997-04-16T14:38,67.4722,-000.3755,3500,6.0,3.148,34.8660
58GS,197,B,1997-04-16T14:38,67.4722,-000.3755,3500,10.0,3.147,34.8673
58GS,198,B,1997-04-16T17:56,67.4995,-000.9953,3500,4.0,4.117,34.9533
58GS,198,B,1997-04-16T17:56,67.4995,-000.9953,3500,5.0,4.118,34.9517
58GS,198,B,1997-04-16T17:56,67.4995,-000.9953,3500,10.0,4.118,34.9525
58GS,199,B,1997-04-16T22:21,67.4848,-001.3300,3500,2.0,3.290,35.0007
58GS,199,B,1997-04-16T22:21,67.4848,-001.3300,3500,5.0,3.308,35.0001
58GS,199,B,1997-04-16T22:21,67.4848,-001.3300,3500,10.0,3.346,35.0048
58GS,200,B,1997-04-17T01:04,67.5007,-002.0027,2000,3.0,2.681,34.8716
58GS,200,B,1997-04-17T01:04,67.5007,-002.0027,2000,5.0,2.680,34.8740
58GS,200,B,1997-04-17T01:04,67.5007,-002.0027,2000,10.0,2.679,34.8760
58GS,201,B,1997-04-17T03:46,67.4995,-003.0000,1400,4.0,2.674,34.9207
58GS,201,B,1997-04-17T03:46,67.4995,-003.0000,1400,5.0,2.673,34.9212
58GS,201,B,1997-04-17T03:46,67.4995,-003.0000,1400,10.0,2.676,34.9237
58GS,202,B,1997-04-17T07:34,67.4997,-003.9918,3500,2.0,2.453,34.9356
58GS,202,B,1997-04-17T07:34,67.4997,-003.9918,3500,5.0,2.455,34.9354
58GS,202,B,1997-04-17T07:34,67.4997,-003.9918,3500,10.0,2.458,34.9367
58GS,203,B,1997-04-18T03:38,66.5323,-000.9918,3400,4.0,4.471,34.9566
58GS,203,B,1997-04-18T03:38,66.5323,-000.9918,3400,5.0,4.470,34.9559
58GS,203,B,1997-04-18T03:38,66.5323,-000.9918,3400,10.0,4.473,34.9630
58GS,204,B,1997-04-18T10:14,66.1650,-000.0743,3100,6.0,4.427,34.9421
58GS,204,B,1997-04-18T10:14,66.1650,-000.0743,3100,7.0,4.428,34.9416
58GS,204,B,1997-04-18T10:14,66.1650,-000.0743,3100,10.0,4.436,34.9421
58JH,324,B,1997-04-27T11:52,65.0482,-002.4767,3123,3.0,4.114,34.8965
58JH,324,B,1997-04-27T11:52,65.0482,-002.4767,3123,5.0,3.950,34.8820
58JH,324,B,1997-04-27T11:52,65.0482,-002.4767,3123,9.0,3.935,34.8819
58JH,324,B,1997-04-27T11:52,65.0482,-002.4767,3123,9,3.93,34.88
58JH,324,B,1997-04-27T11:52,65.0482,-002.4767,3123,10.0,3.93,34.88
58JH,325,B,1997-04-27T17:26,65.3180,-003.2325,2998,3.0,3.591,34.8329
58JH,325,B,1997-04-27T17:26,65.3180,-003.2325,2998,5.0,3.609,34.8348
