Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
58MS,53,B,1903-05-29T22:00,67.40,-011.83,,10,0.53,34.72
581F,6192,B,1903-06-01T15:00,67.25,-014.50,,0,1.00,34.510
2699,5457,B,1903-06-18T00:00,65.00,-013.10,,0,4.10,33.420
26TH,6044,B,1903-07-26T00:00,65.50,-013.52,,0,5.03,33.030
26TH,6045,B,1903-07-26T04:00,65.77,-014.15,,0,6.98,33.080
26TH,6046,B,1903-07-26T08:00,65.78,-013.95,,0,7.00,
58MS,11,B,1903-09-01T14:00,66.07,-011.27,600,0,5.38,34.33
26TH,180,B,1904-04-24T00:00,66.15,-014.43,178,0,0.63,34.70
26TH,7895,B,1904-04-24T08:00,66.28,-014.50,,0,1.00,34.620
26TH,7896,B,1904-04-24T12:00,66.15,-014.43,,0,0.63,34.700
26TH,7897,B,1904-04-24T16:00,65.75,-014.25,,0,1.00,34.610
26TH,7898,B,1904-04-24T20:00,65.45,-013.50,,0,1.00,34.580
26TH,7899,B,1904-04-30T20:00,66.50,-014.90,,0,3.19,34.420
581C,8208,B,1904-05-05T08:00,66.00,-010.18,,0,1.20,34.670
581C,8209,B,1904-05-05T16:00,66.37,-010.60,,0,1.00,34.680
581C,8210,B,1904-05-06T08:00,66.40,-011.25,,0,0.20,34.600
581C,8211,B,1904-05-07T08:00,66.37,-011.33,,0,0.50,34.690
581C,8212,B,1904-05-07T20:00,66.45,-011.50,,0,0.50,34.640
581C,8213,B,1904-05-08T08:00,66.47,-011.53,,0,1.00,34.630
581C,8214,B,1904-05-08T20:00,66.57,-011.70,,0,0.60,34.620
581C,8215,B,1904-05-09T08:00,66.62,-011.52,,0,1.00,34.670
581C,8216,B,1904-05-09T20:00,66.65,-011.50,,0,1.00,34.640
581C,8217,B,1904-05-10T20:00,66.70,-011.10,,0,0.50,34.600
581C,8218,B,1904-05-11T12:00,66.97,-012.08,,0,9.99,34.630
581C,8219,B,1904-05-12T20:00,67.47,-012.80,,0,-0.50,34.620
581C,8220,B,1904-05-13T08:00,67.55,-012.65,,0,9.99,34.730
581C,8221,B,1904-05-13T20:00,67.40,-012.58,,0,9.99,34.630
581C,8222,B,1904-05-14T08:00,67.45,-012.83,,0,-0.20,34.660
581C,8223,B,1904-05-14T20:00,67.43,-012.27,,0,9.99,34.590
581C,8224,B,1904-05-15T08:00,67.32,-011.38,,0,9.99,34.780
581C,8225,B,1904-05-15T16:00,67.25,-010.93,,0,0.10,34.660
581C,8226,B,1904-05-16T08:00,67.00,-012.50,,0,1.20,34.680
581C,8227,B,1904-05-16T20:00,66.93,-013.07,,0,9.99,34.650
581C,8228,B,1904-05-17T08:00,66.90,-012.90,,0,1.00,34.690
581C,8229,B,1904-05-17T20:00,66.53,-012.58,,0,1.60,34.690
581C,8230,B,1904-05-18T08:00,66.17,-012.27,,0,1.50,34.780
581C,8231,B,1904-05-18T20:00,66.12,-011.67,,0,0.60,34.680
581C,8232,B,1904-05-19T08:00,66.22,-010.97,,0,0.80,34.650
581C,8233,B,1904-05-20T08:00,66.32,-011.55,,0,0.50,34.670
581C,8234,B,1904-05-20T20:00,66.63,-011.50,,0,9.99,34.680
581C,8235,B,1904-05-21T08:00,66.98,-011.78,,0,0.50,34.600
581C,8236,B,1904-05-21T20:00,67.18,-011.83,,0,0.20,34.610
581C,8237,B,1904-05-22T08:00,67.40,-011.65,,0,0.50,34.630
581C,8238,B,1904-05-22T20:00,67.45,-012.15,,0,1.40,34.600
581C,8239,B,1904-05-23T08:00,67.25,-012.53,,0,0.50,34.620
581C,8240,B,1904-05-23T16:00,66.98,-012.58,,0,1.00,34.680
581C,8241,B,1904-05-24T08:00,67.42,-011.75,,0,0.30,34.630
581C,8242,B,1904-05-24T20:00,67.70,-011.13,,0,1.00,34.420
581C,8243,B,1904-05-25T08:00,67.85,-010.67,,0,1.00,34.680
581C,8244,B,1904-05-25T16:00,67.60,-010.93,,0,0.70,34.630
581C,8245,B,1904-05-26T08:00,67.72,-010.97,,0,1.00,34.650
581C,8246,B,1904-05-26T20:00,67.70,-010.72,,0,1.00,34.660
581C,8247,B,1904-05-27T08:00,67.53,-010.38,,0,1.10,34.570
58MS,53,B,1904-05-27T15:00,67.50,-011.17,1720,0,0.29,34.63
581C,8248,B,1904-05-27T20:00,67.60,-010.08,,0,1.50,34.630
581C,8249,B,1904-05-28T08:00,67.63,-010.25,,0,2.00,34.580
58MS,54,B,1904-05-28T19:00,67.45,-010.17,,0,0.72,34.63
58MS,54,B,1904-05-28T19:00,67.45,-010.17,,10,0.66,34.63
581C,8250,B,1904-05-28T20:00,67.40,-010.05,,0,1.70,34.600
581C,8252,B,1904-05-29T12:00,67.48,-010.07,,0,1.50,34.600
581C,8253,B,1904-05-29T20:00,67.27,-010.48,,0,1.70,34.550
26TH,42,B,1904-05-30T00:00,66.50,-014.90,133,0,3.19,34.42
26TH,42,B,1904-05-30T00:00,66.50,-014.90,133,10,2.48,34.51
581C,8254,B,1904-05-30T08:00,67.27,-010.98,,0,1.50,34.530
58MS,55,B,1904-05-30T20:00,67.58,-012.30,1836,0,1.10,34.64
58MS,55,B,1904-05-30T20:00,67.58,-012.30,1836,10,0.29,34.65
581C,8255,B,1904-05-31T08:00,67.08,-011.18,,0,1.90,34.620
581C,8256,B,1904-05-31T20:00,67.15,-011.08,,0,2.20,34.590
581C,8257,B,1904-06-01T08:00,66.97,-010.77,,0,2.50,34.600
581C,8258,B,1904-06-01T20:00,67.02,-011.43,,0,1.90,34.610
581C,8259,B,1904-06-02T12:00,67.17,-012.45,,0,1.40,34.620
581C,8260,B,1904-06-03T08:00,67.28,-012.20,,0,2.00,34.640
581C,8261,B,1904-06-03T20:00,67.07,-012.73,,0,2.50,34.660
581C,8262,B,1904-06-04T08:00,67.08,-012.10,,0,2.50,34.680
581C,8263,B,1904-06-04T20:00,67.03,-011.95,,0,2.50,34.650
581C,8264,B,1904-06-05T12:00,67.12,-012.23,,0,2.50,34.630
581C,8265,B,1904-06-06T08:00,67.28,-012.08,,0,2.50,34.650
581C,8266,B,1904-06-07T08:00,67.18,-011.92,,0,3.00,34.600
581C,8267,B,1904-06-08T08:00,67.00,-012.05,,0,3.00,34.690
581C,8268,B,1904-06-08T20:00,67.03,-011.47,,0,2.50,34.640
581C,8269,B,1904-06-09T08:00,67.17,-011.65,,0,2.20,34.630
581C,8270,B,1904-06-09T20:00,67.37,-012.08,,0,3.00,34.640
581C,8271,B,1904-06-10T08:00,67.35,-012.82,,0,2.80,34.640
581C,8272,B,1904-06-10T20:00,67.00,-012.00,,0,4.30,34.670
581C,8273,B,1904-06-11T20:00,67.02,-012.88,,0,4.00,34.660
581C,8274,B,1904-06-13T08:00,67.12,-011.57,,0,3.50,34.630
581C,8275,B,1904-06-13T20:00,67.40,-010.50,,0,3.10,34.640
581C,8276,B,1904-06-14T08:00,67.02,-010.60,,0,3.70,34.610
581C,8277,B,1904-06-14T20:00,66.87,-010.78,,0,4.00,34.610
581C,8278,B,1904-06-15T08:00,66.85,-010.30,,0,3.60,34.640
26TH,8027,B,1904-07-18T06:00,65.08,-013.38,,0,4.45,33.890
26TH,8028,B,1904-07-18T08:00,65.30,-013.80,,0,6.80,32.000
26TH,8029,B,1904-07-18T10:00,65.28,-013.90,,0,6.85,30.680
26TH,8030,B,1904-07-19T12:00,65.32,-013.68,,0,7.50,31.400
26TH,8031,B,1904-07-19T18:00,65.45,-013.57,,0,7.00,34.000
26TH,8032,B,1904-07-20T00:00,65.58,-013.67,,0,6.18,
26TH,56,B,1904-07-20T00:00,66.43,-014.85,57,0,8.59,33.82
26TH,56,B,1904-07-20T00:00,66.43,-014.85,57,10,7.31,34.13
26TH,55,B,1904-07-20T00:00,66.28,-014.45,81,0,7.19,34.11
26TH,55,B,1904-07-20T00:00,66.28,-014.45,81,10,6.56,34.18
26TH,8033,B,1904-07-20T02:00,65.68,-014.15,,0,7.68,
26TH,8034,B,1904-07-20T04:00,65.83,-014.18,,0,6.80,34.360
26TH,8035,B,1904-07-20T06:00,66.02,-014.28,,0,6.50,
26TH,8036,B,1904-07-20T08:00,66.18,-014.40,,0,6.32,34.090
26TH,8037,B,1904-07-20T10:00,66.28,-014.45,,0,7.19,34.110
26TH,8038,B,1904-07-20T12:00,66.43,-014.85,,0,8.59,33.820
26TH,63,B,1904-07-23T00:00,66.25,-012.22,624,0,6.95,34.49
26TH,63,B,1904-07-23T00:00,66.25,-012.22,624,10,6.68,34.48
26TH,8056,B,1904-07-23T06:00,66.63,-014.77,,0,6.94,
26TH,8057,B,1904-07-23T09:00,66.48,-014.15,,0,6.36,
26TH,8058,B,1904-07-23T12:00,66.35,-013.57,,0,6.90,34.470
26TH,8059,B,1904-07-23T15:00,66.27,-013.00,,0,7.10,34.510
26TH,8060,B,1904-07-23T18:00,66.25,-012.22,,0,6.95,34.490
26TH,8061,B,1904-07-24T00:00,66.00,-012.60,,0,6.68,34.610
26TH,8062,B,1904-07-24T06:00,65.78,-013.00,,0,6.68,34.610
26TH,8063,B,1904-07-24T12:00,65.67,-013.23,,0,7.06,33.690
26TH,8064,B,1904-07-25T00:00,65.53,-013.50,,0,6.90,34.140
26TH,64,B,1904-08-12T00:00,66.17,-014.48,189,0,7.60,34.43
26TH,64,B,1904-08-12T00:00,66.17,-014.48,189,10,7.53,34.44
26TH,65,B,1904-08-13T00:00,66.27,-013.60,284,0,8.57,34.51
26TH,65,B,1904-08-13T00:00,66.27,-013.60,284,10,8.31,34.51
26TH,8065,B,1904-08-13T00:00,66.15,-014.77,,0,8.60,
26TH,8066,B,1904-08-13T04:00,66.17,-014.48,,0,8.25,34.430
26TH,8067,B,1904-08-13T08:00,66.20,-014.07,,0,8.62,34.290
26TH,8068,B,1904-08-13T12:00,66.27,-013.60,,0,8.57,34.510
26TH,8069,B,1904-08-13T16:00,66.30,-013.20,,0,8.50,34.490
26TH,8070,B,1904-08-13T20:00,66.32,-012.78,,0,8.52,34.360
26TH,8071,B,1904-08-13T22:00,66.37,-012.38,,0,8.48,34.450
26TH,8072,B,1904-08-14T00:00,66.33,-012.17,,0,7.90,34.610
26TH,67,B,1904-08-14T00:00,66.37,-014.18,72,0,7.92,34.47
26TH,67,B,1904-08-14T00:00,66.37,-014.18,72,10,6.70,
26TH,66,B,1904-08-14T00:00,66.33,-012.17,785,0,7.90,34.61
26TH,8073,B,1904-08-14T02:00,66.37,-012.58,,0,8.30,34.380
26TH,8074,B,1904-08-14T04:00,66.37,-012.58,,0,8.40,34.480
26TH,8075,B,1904-08-14T06:00,66.38,-012.42,,0,8.42,34.501
26TH,8076,B,1904-08-14T08:00,66.40,-012.82,,0,8.76,34.300
26TH,8077,B,1904-08-14T10:00,66.37,-014.18,,0,7.92,34.470
26TH,8078,B,1904-08-14T12:00,66.38,-014.42,,0,6.85,34.540
26TH,8079,B,1904-08-14T14:00,66.43,-014.85,,0,8.26,34.250
9999,1067,B,1905-05-20T00:00,65.22,-012.73,,0,2.20,34.79
26TH,156,B,1905-05-20T15:00,65.22,-012.73,140,0,2.20,34.79
26TH,156,B,1905-05-20T15:00,65.22,-012.73,140,10,2.18,34.79
9999,1076,B,1905-05-22T00:00,65.25,-013.42,,0,1.38,34.67
26TH,157,B,1905-05-22T23:00,65.25,-013.42,146,0,1.38,34.67
9999,1567,B,1905-07-27T00:00,65.27,-013.48,,0,7.39,33.71
9999,1565,B,1905-07-27T00:00,65.05,-012.90,,0,6.30,34.29
9999,1566,B,1905-07-27T00:00,65.15,-013.20,,0,7.11,34.25
26TH,26,B,1905-07-27T09:00,65.27,-013.48,91,0,7.39,33.71
26TH,26,B,1905-07-27T09:00,65.27,-013.48,91,10,6.95,34.00
9999,1589,B,1905-07-28T00:00,65.67,-014.13,,0,7.83,17.77
9999,1588,B,1905-07-28T00:00,65.52,-013.55,,0,8.21,31.36
9999,1590,B,1905-07-28T00:00,65.80,-014.28,,0,8.29,31.29
9999,1608,B,1905-07-29T00:00,65.83,-014.67,,0,8.05,34.00
9999,1609,B,1905-07-29T00:00,66.00,-014.50,,0,8.15,34.23
9999,1635,B,1905-07-30T00:00,66.17,-014.48,,0,8.04,33.93
9999,1637,B,1905-07-30T00:00,66.42,-014.83,,0,8.30,33.91
9999,1636,B,1905-07-30T00:00,66.28,-014.48,,0,8.15,33.77
26TH,27,B,1905-07-30T04:00,66.17,-014.48,204,0,8.21,33.93
26TH,27,B,1905-07-30T04:00,66.17,-014.48,204,10,8.02,34.02
9999,2649,B,1905-08-23T00:00,66.42,-014.83,,0,6.80,33.77
9999,2650,B,1905-08-23T00:00,66.32,-014.53,,0,7.15,33.68
26TH,69,B,1905-08-23T18:00,66.32,-014.53,58,0,7.15,33.68
26TH,69,B,1905-08-23T18:00,66.32,-014.53,58,10,7.12,
9999,2696,B,1905-08-24T00:00,65.85,-013.90,,0,6.69,34.22
9999,2697,B,1905-08-24T00:00,65.63,-013.82,,0,7.4,33.69
26TH,70,B,1905-08-24T19:00,65.85,-013.90,230,0,6.69,34.22
26TH,70,B,1905-08-24T19:00,65.85,-013.90,230,10,6.67,34.21
9999,2725,B,1905-08-25T00:00,65.45,-013.52,,0,7.59,33.26
9999,2860,B,1905-08-27T00:00,65.08,-013.40,,0,7.30,33.96
9999,2859,B,1905-08-27T00:00,65.27,-013.48,,0,7.51,33.80
26TH,39,B,1905-08-27T00:00,65.27,-013.48,,0,7.51,33.800
26TH,40,B,1905-08-27T02:00,65.08,-013.40,,0,7.30,33.960
26TH,71,B,1905-08-27T09:00,65.27,-013.48,90,0,7.51,33.80
9999,3254,B,1905-09-12T00:00,65.17,-013.50,,0,6.5,33.78
9999,3594,B,1905-09-26T00:00,65.10,-012.87,,0,6.0,34.45
9999,5501,B,1905-12-06T00:00,65.00,-012.50,,0,3.7,34.60
26DM,7193,B,1906-07-23T08:00,65.27,-012.57,,0,5.00,34.030
26DM,7194,B,1906-07-23T12:00,65.43,-012.37,,0,4.90,34.330
26DM,7195,B,1906-07-23T16:00,65.60,-012.22,,0,5.00,
26DM,1,B,1906-07-23T17:00,65.60,-012.22,191,0,5.00,
26DM,1,B,1906-07-23T17:00,65.60,-012.22,191,10,4.70,33.98
26DM,7196,B,1906-07-23T20:00,65.65,-012.00,,0,4.10,33.870
26DM,7197,B,1906-07-24T00:00,65.85,-011.90,,0,4.10,33.610
26DM,7198,B,1906-07-24T04:00,65.97,-011.78,,0,4.40,33.870
26DM,7199,B,1906-07-24T08:00,66.03,-011.93,,0,4.70,34.050
26DM,2,B,1906-07-24T09:00,66.03,-011.93,303,0,4.72,34.25
26DM,2,B,1906-07-24T09:00,66.03,-011.93,303,10,4.80,34.34
26DM,7200,B,1906-07-24T12:00,66.03,-011.93,,0,5.20,33.610
26DM,7201,B,1906-07-24T16:00,66.15,-011.98,,0,5.30,33.490
26DM,7202,B,1906-07-24T20:00,66.30,-011.82,,0,5.00,33.470
26DM,7203,B,1906-07-25T00:00,66.48,-011.73,,0,4.40,33.130
26DM,7204,B,1906-07-25T04:00,66.72,-011.37,,0,4.40,33.130
26DM,7205,B,1906-07-25T08:00,66.90,-011.30,,0,5.10,34.090
26DM,7206,B,1906-07-25T12:00,67.02,-011.17,,0,4.60,33.550
26DM,7207,B,1906-07-25T16:00,67.30,-010.95,,0,5.10,33.220
26DM,7208,B,1906-07-25T20:00,67.40,-010.83,,0,5.00,33.090
26DM,7209,B,1906-07-26T04:00,67.78,-010.50,,0,5.20,33.610
26DM,7210,B,1906-07-26T08:00,68.02,-010.33,,0,4.60,34.420
26DM,7211,B,1906-07-26T12:00,68.05,-010.17,,0,4.30,34.020
26TH,50,B,1908-07-26T00:00,66.38,-014.40,45,0,6.0,34.02
26TH,50,B,1908-07-26T00:00,66.38,-014.40,45,5,4.9,34.02
26TH,50,B,1908-07-26T00:00,66.38,-014.40,45,10,4.1,34.07
26TH,52,B,1908-07-27T00:00,66.33,-012.17,860,0,7.3,34.33
26TH,52,B,1908-07-27T00:00,66.33,-012.17,860,10,6.2,34.31
26TH,51,B,1908-07-27T00:00,66.37,-013.32,220,0,8.7,34.05
26TH,51,B,1908-07-27T00:00,66.37,-013.32,220,10,7.8,34.09
26TH,54,B,1908-07-28T00:00,65.82,-014.20,120,0,9.1,33.48
26TH,54,B,1908-07-28T00:00,65.82,-014.20,120,10,7.8,34.04
26TH,53,B,1908-07-28T00:00,66.00,-013.18,110,0,8.6,34.11
26TH,53,B,1908-07-28T00:00,66.00,-013.18,110,10,7.7,34.16
26TH,55,B,1908-07-29T00:00,65.50,-013.48,54,0,6.6,32.95
26TH,55,B,1908-07-29T00:00,65.50,-013.48,54,10,6.4,33.57
26TH,56,B,1908-08-02T00:00,65.27,-013.48,110,0,8.2,32.97
26TH,56,B,1908-08-02T00:00,65.27,-013.48,110,10,6.5,33.39
9999,9418,B,1908-11-06T00:00,65.37,-013.35,,0,5.2,34.99
9999,9417,B,1908-11-06T00:00,65.18,-013.13,,0,6.4,34.69
9999,9416,B,1908-11-06T00:00,65.07,-012.92,,0,7.0,33.98
9999,9164,B,1910-05-30T00:00,67.00,-010.00,,0,1.18,34.72
5899,43,B,1910-05-30T00:00,67.00,-010.00,,0,1.18,34.72
5899,43,B,1910-05-30T00:00,67.00,-010.00,,10,1.07,34.72
58FL,68,B,1910-07-12T22:00,65.1700,-012.8700,,0,4.,34.36
58FL,68,B,1910-07-12T22:00,65.1700,-012.8700,,5,4.29,34.36
58FL,68,B,1910-07-12T22:00,65.1700,-012.8700,,10,4.58,34.35
58FF,6381,B,1910-07-12T22:00,65.17,-012.87,,0,4.00,34.360
58FL,69,B,1910-07-16T16:49,65.2000,-013.6200,,0,10.7,28.91
58FL,69,B,1910-07-16T16:49,65.2000,-013.6200,,5,8.7,30.89
58FL,69,B,1910-07-16T16:49,65.2000,-013.6200,,10,6.9,32.54
58FF,6383,B,1910-07-16T21:00,65.13,-012.53,,0,6.50,33.780
58FL,72,B,1910-07-16T21:00,65.1300,-012.5300,,0,6.5,33.78
58FF,6384,B,1910-07-16T23:00,65.10,-012.23,,0,6.40,34.420
58FF,6385,B,1910-07-17T01:00,65.07,-011.77,,0,5.80,34.540
58FF,6386,B,1910-07-17T03:00,65.03,-011.42,,0,6.60,34.570
58FL,76,B,1910-07-17T04:34,65.0000,-011.0000,500,0,8.6,35.03
58FL,76,B,1910-07-17T04:34,65.0000,-011.0000,500,5,8.35,35.04
58FL,76,B,1910-07-17T04:34,65.0000,-011.0000,500,10,8.12,35.05
58FF,6387,B,1910-07-17T05:00,65.00,-011.00,,0,8.60,35.030
9999,2212,B,1911-05-22T00:00,65.08,-013.08,,0,1.5,34.04
58MS,44,B,1911-05-27T00:00,67.00,-010.12,,0,-0.4,33.35
58MS,44,B,1911-05-27T00:00,67.00,-010.12,,10,-0.68,33.33
9999,2343,B,1911-05-27T00:00,67.00,-010.12,,0,0.4,33.35
58MS,45,B,1911-05-28T00:00,65.37,-010.10,,0,2.00,34.27
58MS,45,B,1911-05-28T00:00,65.37,-010.10,,10,2.00,34.05
9999,2682,B,1911-06-24T00:00,65.08,-013.08,,0,1.3,33.84
9999,2683,B,1911-06-24T00:00,65.58,-013.50,,0,3.7,31.53
9999,2686,B,1911-06-25T00:00,66.40,-014.45,,0,2.5,33.77
9999,2685,B,1911-06-25T00:00,65.97,-014.08,,0,3.3,33.57
9999,3494,B,1911-11-26T00:00,66.05,-014.55,,0,3.0,34.14
9999,3493,B,1911-11-26T00:00,66.27,-014.50,,0,3.1,34.14
9999,6536,B,1912-10-05T00:00,65.23,-013.37,,0,6.9,34.14
9999,9915,B,1913-05-18T00:00,65.13,-013.43,,0,1.9,34.19
9999,464,B,1913-06-21T00:00,65.98,-014.50,,0,5.3,33.96
9999,463,B,1913-06-21T00:00,65.57,-013.62,,0,5.4,28.39
9999,462,B,1913-06-21T00:00,65.28,-013.42,,0,6.4,34.43
9999,488,B,1913-06-22T00:00,66.40,-014.47,,0,4.5,34.58
9999,1824,B,1913-10-05T00:00,65.33,-013.42,,0,7.4,33.77
9999,2694,B,1913-11-27T00:00,66.35,-014.45,,0,4.1,34.43
9999,6446,B,1914-05-17T00:00,65.08,-013.03,,0,1.8,34.72
9999,7354,B,1914-06-21T00:00,66.20,-014.47,,0,7.0,33.26
9999,7353,B,1914-06-21T00:00,65.85,-014.23,,0,7.1,31.44
9999,796,B,1915-01-28T00:00,66.27,-014.57,,0,2.0,34.60
9999,795,B,1915-01-28T00:00,65.57,-013.63,,0,2.0,34.56
9999,1113,B,1915-03-10T00:00,65.00,-013.32,,0,2.0,34.63
9999,1112,B,1915-03-10T00:00,65.00,-012.23,,0,2.0,34.65
9999,1111,B,1915-03-10T00:00,65.00,-011.80,,0,3.0,34.63
9999,1150,B,1915-03-14T00:00,65.80,-014.28,,0,0.5,33.39
9999,1151,B,1915-03-14T00:00,65.97,-014.43,,0,1.5,34.20
9999,1152,B,1915-03-14T00:00,66.33,-014.40,,0,1.5,34.43
9999,1157,B,1915-03-15T00:00,66.33,-014.58,,0,1.2,34.58
9999,1311,B,1915-04-05T00:00,65.17,-013.50,,0,1.0,34.60
9999,1319,B,1915-04-06T00:00,65.03,-012.75,,0,2.0,34.60
9999,1869,B,1915-06-24T00:00,65.58,-013.67,,0,5.0,32.41
9999,1870,B,1915-06-24T00:00,66.27,-014.52,,0,4.6,33.01
9999,1898,B,1915-06-26T00:00,65.03,-013.48,,0,5.0,34.16
9999,5566,B,1921-10-22T00:00,65.78,-013.50,,0,2.5,33.75
9999,8406,B,1922-06-02T00:00,65.17,-012.47,,0,3.2,34.76
9999,9691,B,1922-09-19T00:00,65.87,-013.88,,0,5.2,35.01
9999,185,B,1922-11-01T00:00,66.45,-014.62,,0,4.2,34.49
9999,2993,B,1923-04-29T00:00,65.73,-013.75,,0,2.2,34.14
9999,4982,B,1923-10-31T00:00,66.13,-014.45,,0,4.2,35.03
26DA,86,B,1924-06-03T00:00,65.325,-013.57,73,0,2.63,34.49
26DA,87,B,1924-06-04T00:00,65.00,-013.00,27,0,3.62,32.00
26DA,87,B,1924-06-04T00:00,65.00,-013.00,27,0,3.70,32.63
26DA,87,B,1924-06-04T00:00,65.00,-013.00,27,5,3.31,34.05
26DA,87,B,1924-06-04T00:00,65.00,-013.00,27,10,2.81,34.29
26DA,89,B,1924-06-05T00:00,66.32,-014.42,66,0,2.39,34.61
26DA,88,B,1924-06-05T00:00,65.60,-013.67,75,0,3.06,34.33
9999,7910,B,1924-07-28T00:00,66.08,-014.15,,0,6.7,34.16
9999,7908,B,1924-07-28T00:00,65.95,-014.07,,0,6.65,34.40
9999,7909,B,1924-07-28T00:00,65.82,-014.05,,0,8.85,25.35
26DA,144,B,1924-07-28T00:00,66.42,-014.32,64,0,8.10,32.92
26DA,144,B,1924-07-28T00:00,66.42,-014.32,64,10,6.88,34.00
26DA,143,B,1924-07-28T00:00,66.575,-014.60,147,0,7.82,33.17
26DA,143,B,1924-07-28T00:00,66.575,-014.60,147,10,5.99,33.96
26DA,145,B,1924-07-28T00:00,66.23,-014.32,225,0,7.43,33.44
26DA,145,B,1924-07-28T00:00,66.23,-014.32,225,10,6.63,34.09
9999,7928,B,1924-07-29T00:00,65.45,-013.58,,0,5.70,33.60
9999,7927,B,1924-07-29T00:00,65.55,-013.55,,0,4.59,34.38
9999,7926,B,1924-07-29T00:00,65.67,-013.78,,0,5.57,34.40
26DA,146,B,1924-07-29T00:00,65.00,-013.00,31,0,7.53,
26DA,146,B,1924-07-29T00:00,65.00,-013.00,31,2,5.12,32.65
26DA,146,B,1924-07-29T00:00,65.00,-013.00,31,5,4.23,33.77
26DA,146,B,1924-07-29T00:00,65.00,-013.00,31,10,4.02,34.13
26DA,147,B,1924-07-29T00:00,65.325,-013.57,77,0,6.42,32.39
26DA,148,B,1924-07-30T00:00,65.147,-013.70,37,0,8.79,9.69
26DA,148,B,1924-07-30T00:00,65.147,-013.70,37,5,6.13,33.24
26DA,148,B,1924-07-30T00:00,65.147,-013.70,37,10,4.64,33.91
9999,8199,B,1924-08-18T00:00,66.40,-014.80,,0,8.0,33.60
74EX,716,B,1925-06-11T15:10,65.3500,-013.5200,139,0,2.98,
74EX,716,B,1925-06-11T15:10,65.3500,-013.5200,139,5,2.49,
74EX,716,B,1925-06-11T15:10,65.3500,-013.5200,139,10,2.23,34.42
74EX,733,B,1925-06-12T11:49,65.3000,-013.0000,220,0,3.3,34.6
74EX,733,B,1925-06-12T11:49,65.3000,-013.0000,220,5,3.19,34.6
74EX,733,B,1925-06-12T11:49,65.3000,-013.0000,220,10,3.1,34.6
74EX,163,B,1925-06-12T17:49,65.5000,-012.4200,160,0,3.83,34.49
74EX,163,B,1925-06-12T17:49,65.5000,-012.4200,160,5,3.42,34.5
74EX,163,B,1925-06-12T17:49,65.5000,-012.4200,160,10,3.11,34.51
74EX,164,B,1925-06-12T23:19,65.8200,-012.4300,522,0,4.02,34.78
74EX,164,B,1925-06-12T23:19,65.8200,-012.4300,522,5,3.91,34.77
74EX,164,B,1925-06-12T23:19,65.8200,-012.4300,522,10,3.78,34.77
74EX,735,B,1925-06-13T14:30,65.7500,-014.1700,107,0,3.4,33.57
74EX,735,B,1925-06-13T14:30,65.7500,-014.1700,107,5,3.22,33.94
74EX,735,B,1925-06-13T14:30,65.7500,-014.1700,107,10,3.11,34.17
74EX,738,B,1925-06-14T02:45,66.2700,-014.3700,180,0,3.91,34.67
74EX,738,B,1925-06-14T02:45,66.2700,-014.3700,180,5,3.91,34.68
74EX,738,B,1925-06-14T02:45,66.2700,-014.3700,180,10,3.91,34.68
9999,3908,B,1925-08-13T00:00,66.12,-014.22,,0,8.2,34.38
9999,3907,B,1925-08-13T00:00,65.90,-013.95,,0,8.4,34.36
9999,3906,B,1925-08-13T00:00,65.67,-013.72,,0,9.1,31.91
26DA,183,B,1925-08-13T00:00,66.37,-014.45,47,0,7.24,34.67
26DA,183,B,1925-08-13T00:00,66.37,-014.45,47,10,7.11,34.72
9999,3909,B,1925-08-13T00:00,66.47,-014.97,,0,8.5,34.38
9999,3920,B,1925-08-14T00:00,65.08,-013.10,,0,8.5,34.27
26DA,185,B,1925-08-14T00:00,65.33,-013.57,68,0,8.74,34.16
26DA,185,B,1925-08-14T00:00,65.33,-013.57,68,10,8.41,34.04
26DA,184,B,1925-08-14T00:00,65.27,-014.00,35,0,6.72,33.91
26DA,184,B,1925-08-14T00:00,65.27,-014.00,35,10,6.21,34.52
2602,9732,B,1925-12-03T00:00,65.83,-013.78,,0,4.00,34.520
9999,6516,B,1926-06-11T00:00,65.15,-013.43,,0,2.74,34.56
9999,6515,B,1926-06-11T00:00,65.03,-013.35,,0,2.75,34.58
9999,6517,B,1926-06-11T00:00,65.27,-013.52,,0,2.98,34.07
26DA,149,B,1926-06-13T00:00,65.30,-013.73,80,0,4.59,29.36
26DA,148,B,1926-06-13T00:00,65.27,-014.00,40,0,4.87,19.11
26DA,148,B,1926-06-13T00:00,65.27,-014.00,40,5,3.95,29.83
26DA,148,B,1926-06-13T00:00,65.27,-014.00,40,10,3.61,31.47
26DA,150,B,1926-06-13T00:00,65.32,-013.57,75,0,3.93,30.35
26DA,150,B,1926-06-13T00:00,65.32,-013.57,75,5,3.86,30.26
26DA,150,B,1926-06-13T00:00,65.32,-013.57,75,10,3.51,31.40
26DA,151,B,1926-06-13T00:00,65.33,-012.95,205,0,3.11,34.70
26DA,151,B,1926-06-13T00:00,65.33,-012.95,205,5,3.02,34.69
26DA,151,B,1926-06-13T00:00,65.33,-012.95,205,10,3.03,34.69
9999,6545,B,1926-06-13T00:00,65.78,-013.62,,0,3.81,34.47
9999,6544,B,1926-06-13T00:00,65.55,-013.28,,0,3.13,34.60
